"Daily Date","Share Code","Year High (GH¢)","Year Low (GH¢)","Previous Closing Price - VWAP (GH¢)","Opening Price (GH¢)","Last Transaction Price (GH¢)","Closing Price - VWAP (GH¢)","Price Change (GH¢)","Closing Bid Price (GH¢)","Closing Offer Price (GH¢)","Total Shares Traded","Total Value Traded (GH¢)"
"25/06/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"25/06/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"25/06/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"25/06/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"24/06/2025","ACCESS","13.60","5.20","13.60","13.60","13.60","13.60","0.00","13.60","0.00","0.00","0.00"
"24/06/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"24/06/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"24/06/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"24/06/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","2.00","12.24"
"24/06/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"24/06/2025","CAL","0.80","0.35","0.54","0.54","0.54","0.54","0.00","0.54","0.00","20.00","10.80"
"24/06/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"24/06/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"24/06/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"24/06/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","72.00","27.36"
"24/06/2025","EGH","8.70","6.25","8.35","8.35","8.70","8.70","0.35","8.70","0.00","9,354.00","81,379.80"
"24/06/2025","EGL","2.86","1.98","2.86","2.86","2.86","2.86","0.00","2.86","0.00","0.00","0.00"
"24/06/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","9,024.00","7,670.40"
"24/06/2025","FML","4.15","3.70","4.15","4.15","4.15","4.15","0.00","4.15","0.00","10.00","41.50"
"24/06/2025","GCB","10.00","6.37","9.68","9.68","10.00","10.00","0.32","10.15","0.00","43,181.00","431,657.73"
"24/06/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","6.05","6.30","0.00","0.00"
"24/06/2025","GOIL","2.00","1.52","2.00","2.00","2.00","2.00","0.00","2.01","0.00","0.00","0.00"
"24/06/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","15.00","80.70"
"24/06/2025","MTNGH","3.54","2.50","2.95","2.95","2.93","2.94","-0.01","2.93","2.95","1,374,760.00","4,039,246.90"
"24/06/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"24/06/2025","SCB","28.00","23.00","27.88","27.88","28.00","27.88","0.00","27.88","0.00","0.00","0.00"
"24/06/2025","SIC","1.14","0.27","1.14","1.14","1.14","1.14","0.00","0.00","1.14","27,472.00","31,318.08"
"24/06/2025","SOGEGH","2.00","1.50","2.00","2.00","2.00","2.00","0.00","2.05","0.00","0.00","0.00"
"24/06/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"24/06/2025","TOTAL","27.50","13.12","27.50","27.50","27.50","27.50","0.00","27.50","0.00","0.00","0.00"
"24/06/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","22.50","0.00","0.00"
"24/06/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"24/06/2025","GLD","508.31","338.83","362.05","362.05","350.00","351.32","-10.73","0.00","357.00","2,344.00","823,493.61"
"24/06/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"24/06/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"23/06/2025","ACCESS","13.60","5.20","13.60","13.60","13.60","13.60","0.00","13.60","0.00","0.00","0.00"
"23/06/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"23/06/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"23/06/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"23/06/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"23/06/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","199.00","1,217.88"
"23/06/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"23/06/2025","CAL","0.80","0.35","0.54","0.54","0.54","0.54","0.00","0.00","0.54","27,587.00","14,896.98"
"23/06/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"23/06/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"23/06/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","10.00","0.20"
"23/06/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","323.00","122.74"
"23/06/2025","EGH","8.35","6.25","8.35","8.35","8.35","8.35","0.00","8.36","0.00","0.00","0.00"
"23/06/2025","EGL","2.86","1.98","2.86","2.86","2.86","2.86","0.00","2.86","0.00","0.00","0.00"
"23/06/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","99,665.00","84,715.25"
"23/06/2025","FML","4.15","3.70","4.15","4.15","4.15","4.15","0.00","4.15","0.00","0.00","0.00"
"23/06/2025","GCB","9.68","6.37","9.33","9.33","9.68","9.68","0.35","9.68","0.00","62,772.00","607,625.96"
"23/06/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","6.05","6.30","0.00","0.00"
"23/06/2025","GOIL","2.00","1.52","2.00","2.00","2.00","2.00","0.00","2.00","0.00","43.00","86.43"
"23/06/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","5.00","26.90"
"23/06/2025","MTNGH","3.54","2.50","2.95","2.95","2.95","2.95","0.00","2.85","2.94","2,415,566.00","7,122,523.36"
"23/06/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"23/06/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"23/06/2025","SCB","28.00","23.00","27.00","27.00","28.00","27.88","0.88","28.00","0.00","3,780.00","105,050.60"
"23/06/2025","SIC","1.14","0.27","1.12","1.12","1.14","1.14","0.02","1.14","0.00","11,861.00","13,519.32"
"23/06/2025","SOGEGH","2.00","1.50","2.00","2.00","2.00","2.00","0.00","2.05","0.00","0.00","0.00"
"23/06/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"23/06/2025","TOTAL","27.50","13.12","25.00","25.00","27.50","27.50","2.50","27.50","0.00","506.00","13,915.00"
"23/06/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","10.00","119.20"
"23/06/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","22.50","2.00","41.00"
"23/06/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"23/06/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"23/06/2025","GLD","508.31","338.83","358.88","358.88","362.05","362.05","3.17","0.00","357.00","212.00","76,755.25"
"23/06/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"23/06/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"23/06/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"23/06/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"23/06/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"20/06/2025","ACCESS","13.60","5.20","13.60","13.60","13.60","13.60","0.00","13.60","0.00","2.00","27.20"
"20/06/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","2.00","10.12"
"20/06/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"20/06/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/06/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"20/06/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","893.00","5,465.16"
"20/06/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"20/06/2025","CAL","0.80","0.35","0.55","0.55","0.54","0.54","-0.01","0.00","0.54","35,090.00","18,948.60"
"20/06/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","3.00","0.27"
"20/06/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"20/06/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","129.00","2.58"
"20/06/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","2,097.00","796.86"
"20/06/2025","EGH","8.35","6.25","8.35","8.35","8.35","8.35","0.00","8.36","0.00","0.00","0.00"
"20/06/2025","EGL","2.86","1.98","2.86","2.86","2.86","2.86","0.00","2.86","0.00","0.00","0.00"
"20/06/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.84","1,714.00","1,456.90"
"20/06/2025","FML","4.15","3.70","4.15","4.15","4.15","4.15","0.00","0.00","4.15","0.00","0.00"
"20/06/2025","GCB","9.33","6.37","9.33","9.33","9.33","9.33","0.00","9.33","9.50","10,488.00","97,853.04"
"20/06/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","6.05","6.30","200.00","1,210.00"
"20/06/2025","GOIL","2.00","1.52","2.00","2.00","2.00","2.00","0.00","2.00","0.00","230.00","460.00"
"20/06/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"20/06/2025","MTNGH","3.54","2.50","2.94","2.94","2.95","2.95","0.01","2.85","2.95","93,083.00","274,590.43"
"20/06/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"20/06/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"20/06/2025","SCB","27.00","23.00","26.27","26.27","27.01","27.00","0.73","26.67","0.00","11,600.00","313,216.00"
"20/06/2025","SIC","1.12","0.27","1.12","1.12","1.12","1.12","0.00","1.01","1.13","136,680.00","153,081.60"
"20/06/2025","SOGEGH","2.00","1.50","2.00","2.00","2.00","2.00","0.00","2.00","0.00","500.00","1,025.00"
"20/06/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"20/06/2025","TOTAL","25.03","13.12","25.00","25.00","25.00","25.00","0.00","25.05","0.00","0.00","0.00"
"20/06/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"20/06/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","22.50","1.00","20.50"
"20/06/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"20/06/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"20/06/2025","GLD","508.31","338.83","357.60","357.60","358.00","358.88","1.28","0.00","357.00","13,948.00","5,005,661.66"
"20/06/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"20/06/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/06/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"20/06/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"20/06/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"19/06/2025","ACCESS","13.60","5.20","13.12","13.12","13.60","13.60","0.48","13.60","0.00","5,005.00","68,065.60"
"19/06/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"19/06/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"19/06/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/06/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"19/06/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","57.00","348.84"
"19/06/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","4,054.00","138,849.50"
"19/06/2025","CAL","0.80","0.35","0.56","0.56","0.56","0.55","-0.01","0.00","0.54","158,769.00","87,273.70"
"19/06/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"19/06/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"19/06/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","15.00","0.30"
"19/06/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"19/06/2025","EGH","8.35","6.25","8.35","8.35","8.35","8.35","0.00","8.36","0.00","70.00","584.50"
"19/06/2025","EGL","2.86","1.98","2.85","2.85","2.86","2.86","0.01","2.86","0.00","1,444.00","4,129.84"
"19/06/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.84","82,251.00","69,878.13"
"19/06/2025","FML","4.15","3.70","4.15","4.15","4.15","4.15","0.00","0.00","4.15","21,357.00","88,631.55"
"19/06/2025","GCB","9.33","6.37","8.90","8.90","9.33","9.33","0.43","9.33","9.50","167,072.00","1,559,146.60"
"19/06/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","6.05","6.30","100.00","605.00"
"19/06/2025","GOIL","2.00","1.52","2.00","2.00","2.00","2.00","0.00","2.00","0.00","360.00","720.00"
"19/06/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","1.00","5.38"
"19/06/2025","MTNGH","3.54","2.50","2.99","2.99","2.95","2.94","-0.05","2.85","2.95","908,964.00","2,676,818.49"
"19/06/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"19/06/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","402.00","269.34"
"19/06/2025","SCB","26.27","23.00","26.27","26.27","26.27","26.27","0.00","26.67","0.00","6.00","157.62"
"19/06/2025","SIC","1.12","0.27","1.10","1.10","1.13","1.12","0.02","1.01","1.13","154,465.00","172,652.06"
"19/06/2025","SOGEGH","2.00","1.50","2.00","2.00","2.00","2.00","0.00","2.00","0.00","130.00","260.00"
"19/06/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","1.00","0.00","0.00","0.00"
"19/06/2025","TOTAL","25.03","13.12","25.00","25.00","25.00","25.00","0.00","25.05","0.00","603.00","15,075.00"
"19/06/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","136.00","1,621.12"
"19/06/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","22.50","29.00","594.50"
"19/06/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"19/06/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"19/06/2025","GLD","508.31","338.83","388.43","388.43","388.43","357.60","-30.83","0.00","357.00","7,560.00","2,703,445.92"
"19/06/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"19/06/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/06/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"19/06/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"19/06/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"18/06/2025","ACCESS","13.12","5.20","13.12","13.12","13.12","13.12","0.00","13.12","0.00","0.00","0.00"
"18/06/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"18/06/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"18/06/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"18/06/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","0.00","0.00"
"18/06/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","0.00","0.00"
"18/06/2025","CAL","0.80","0.35","0.56","0.56","0.56","0.56","0.00","0.54","0.56","133,468.00","74,742.08"
"18/06/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"18/06/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"18/06/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"18/06/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"18/06/2025","EGH","8.35","6.25","8.35","8.35","8.35","8.35","0.00","8.35","0.00","0.00","0.00"
"18/06/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","0.00","0.00"
"18/06/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","0.00","0.00"
"18/06/2025","FML","4.15","3.70","4.15","4.15","4.15","4.15","0.00","4.15","0.00","0.00","0.00"
"18/06/2025","GCB","8.90","6.37","8.90","8.90","8.90","8.90","0.00","8.90","9.50","1,085.00","10,307.50"
"18/06/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","0.00","6.30","0.00","0.00"
"18/06/2025","GOIL","2.00","1.52","2.00","2.00","2.00","2.00","0.00","2.00","0.00","0.00","0.00"
"18/06/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","0.00","0.00"
"18/06/2025","MTNGH","3.54","2.50","2.94","2.94","2.94","2.99","0.05","0.00","2.94","97,545.00","292,064.36"
"18/06/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"18/06/2025","SCB","26.27","23.00","26.27","26.27","26.27","26.27","0.00","26.67","0.00","0.00","0.00"
"18/06/2025","SIC","1.10","0.27","1.10","1.10","1.10","1.10","0.00","1.10","0.00","16,800.00","18,480.00"
"18/06/2025","SOGEGH","2.00","1.50","1.98","1.98","2.00","2.00","0.02","2.00","0.00","1,236.00","2,472.00"
"18/06/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","TOTAL","25.03","13.12","25.03","25.03","25.00","25.00","-0.03","25.00","0.00","4,000.00","100,000.00"
"18/06/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","20.50","0.00","0.00","0.00"
"18/06/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"18/06/2025","GLD","508.31","338.83","388.43","388.43","388.43","388.43","0.00","388.43","0.00","0.00","0.00"
"18/06/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"18/06/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"17/06/2025","ACCESS","13.12","5.20","13.12","13.12","13.12","13.12","0.00","13.12","0.00","0.00","0.00"
"17/06/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"17/06/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
"17/06/2025","**ALW**","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","ASG","8.89","8.89","8.89","8.89","8.89","8.89","0.00","8.89","0.00","0.00","0.00"
"17/06/2025","ALLGH","6.12","6.12","6.12","6.12","6.12","6.12","0.00","0.00","6.12","6.00","36.72"
"17/06/2025","BOPP","34.25","25.26","34.25","34.25","34.25","34.25","0.00","34.25","0.00","85.00","2,911.25"
"17/06/2025","CAL","0.80","0.35","0.55","0.55","0.60","0.56","0.01","0.00","0.55","34,628.00","19,362.10"
"17/06/2025","CLYD","0.08","0.03","0.08","0.08","0.08","0.08","0.00","0.09","0.00","0.00","0.00"
"17/06/2025","CMLT","0.14","0.14","0.14","0.14","0.14","0.14","0.00","0.15","0.00","0.00","0.00"
"17/06/2025","CPC","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.02","0.00","0.00","0.00"
"17/06/2025","DASPHARMA","0.38","0.38","0.38","0.38","0.38","0.38","0.00","0.38","0.00","0.00","0.00"
"17/06/2025","EGH","8.35","6.25","8.35","8.35","8.35","8.35","0.00","8.35","0.00","38.00","317.30"
"17/06/2025","EGL","2.85","1.98","2.85","2.85","2.85","2.85","0.00","2.85","0.00","2,000.00","5,700.00"
"17/06/2025","ETI","0.90","0.31","0.85","0.85","0.85","0.85","0.00","0.00","0.85","24,419.00","20,756.15"
"17/06/2025","FML","4.15","3.70","4.15","4.15","4.15","4.15","0.00","4.15","0.00","0.00","0.00"
"17/06/2025","GCB","8.90","6.37","8.90","8.90","8.90","8.90","0.00","8.81","0.00","711,996.00","6,336,764.40"
"17/06/2025","GGBL","6.05","5.50","6.05","6.05","6.05","6.05","0.00","0.00","6.30","0.00","0.00"
"17/06/2025","GOIL","2.00","1.52","2.00","2.00","2.00","2.00","0.00","1.99","0.00","0.00","0.00"
"17/06/2025","MAC","5.38","5.38","5.38","5.38","5.38","5.38","0.00","0.00","5.38","1.00","5.38"
"17/06/2025","MTNGH","3.54","2.50","2.99","2.99","2.94","2.94","-0.05","2.94","3.00","1,123,647.00","3,306,611.43"
"17/06/2025","PBC**","0.02","0.02","0.02","0.02","0.02","0.02","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","RBGH","0.66","0.60","0.66","0.66","0.66","0.66","0.00","0.67","0.00","0.00","0.00"
"17/06/2025","SCB","26.27","23.00","26.27","26.27","26.27","26.27","0.00","26.67","0.00","0.00","0.00"
"17/06/2025","SIC","1.10","0.27","1.04","1.04","1.10","1.10","0.06","1.03","0.00","2,000.00","2,200.00"
"17/06/2025","SOGEGH","1.98","1.50","1.98","1.98","1.98","1.98","0.00","1.80","0.00","1,506,005.00","2,982,009.90"
"17/06/2025","TBL","0.91","0.83","0.91","0.91","0.91","0.91","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","TOTAL","25.03","13.12","25.03","25.03","25.03","25.03","0.00","25.02","0.00","0.00","0.00"
"17/06/2025","TLW","11.92","11.92","11.92","11.92","11.92","11.92","0.00","11.92","0.00","0.00","0.00"
"17/06/2025","UNIL","20.50","19.50","20.50","20.50","20.50","20.50","0.00","19.55","0.00","100.00","2,050.00"
"17/06/2025","AADS","0.41","0.41","0.41","0.41","0.41","0.41","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","SCBPREF","0.90","0.90","0.90","0.90","0.90","0.90","0.00","0.90","0.00","0.00","0.00"
"17/06/2025","GLD","508.31","338.83","388.43","388.43","388.43","388.43","0.00","388.43","0.00","0.00","0.00"
"17/06/2025","SAMBA","0.55","0.55","0.55","0.55","0.55","0.55","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","MMH","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","HORDS","0.10","0.10","0.10","0.10","0.10","0.10","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","IIL","0.05","0.05","0.05","0.05","0.05","0.05","0.00","0.00","0.00","0.00","0.00"
"17/06/2025","DIGICUT","0.09","0.09","0.09","0.09","0.09","0.09","0.00","0.00","0.09","0.00","0.00"
"16/06/2025","ACCESS","13.12","5.20","13.12","13.12","13.12","13.12","0.00","13.12","0.00","0.00","0.00"
"16/06/2025","ADB","5.06","5.06","5.06","5.06","5.06","5.06","0.00","5.06","0.00","0.00","0.00"
"16/06/2025","AGA","37.00","37.00","37.00","37.00","37.00","37.00","0.00","37.00","0.00","0.00","0.00"
